                                                                                                18 Apr 2022 10:58:24
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Jerrico


       Time (UTCG)             x (km)          y (km)         z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
31 Aug 2025 21:40:00.000     -695.302020    -148.316058    -1775.545001       1.504801      -0.057776      -0.571893
31 Aug 2025 22:11:40.000     1811.389699     -65.443681     -643.018582       0.557309       0.125359       1.496939
31 Aug 2025 22:43:20.000      697.340270     152.925941     1826.389729      -1.464318       0.057014       0.566554
31 Aug 2025 23:15:00.000    -1787.812670      77.397372      779.059203      -0.615599      -0.120832      -1.448824
31 Aug 2025 23:46:40.000     -769.791572    -145.596486    -1745.637391       1.479078      -0.063195      -0.633330
 1 Sep 2025 00:18:20.000     1781.917971     -72.015008     -717.536839       0.619339       0.123220       1.473371
 1 Sep 2025 00:50:00.000      769.986784     150.240948     1796.383820      -1.440568       0.062218       0.625503
 1 Sep 2025 01:21:40.000    -1755.656962      83.714519      850.473158      -0.673860      -0.118416      -1.422062
 1 Sep 2025 01:53:20.000     -842.982475    -142.590004    -1712.640063       1.450810      -0.068512      -0.693653
 1 Sep 2025 02:25:00.000     1749.357591     -78.477683     -790.831159       0.680412       0.120834       1.447198
 1 Sep 2025 02:56:40.000      841.486336     147.270210     1763.442413      -1.414386       0.067343       0.683558
 1 Sep 2025 03:28:20.000    -1720.551887      89.916812      920.633640      -0.731033      -0.115777      -1.392972
 1 Sep 2025 04:00:00.000     -914.761597    -139.287683    -1676.595929       1.420038      -0.073718      -0.752773
 1 Sep 2025 04:31:40.000     1713.750774     -84.816843     -862.777512       0.740424       0.118199       1.418453
 1 Sep 2025 05:03:20.000      911.713526     144.003812     1727.604612      -1.385802       0.072375       0.740618
 1 Sep 2025 05:35:00.000    -1682.545979      95.987452      989.420272      -0.787027      -0.112907      -1.361593
 1 Sep 2025 06:06:40.000     -985.006509    -135.680456    -1637.560739       1.386812      -0.078797      -0.810587
 1 Sep 2025 06:38:20.000     1675.147335     -91.012778     -933.246801       0.799264       0.115307       1.387183
 1 Sep 2025 07:10:00.000      980.531008     140.434109     1688.918855      -1.354858       0.077297       0.796578
 1 Sep 2025 07:41:40.000    -1641.703013     101.904295     1056.697878      -0.841738      -0.109801      -1.327971
 1 Sep 2025 08:13:20.000    -1053.585765    -131.763602    -1595.604469       1.351191      -0.083730      -0.866985
 1 Sep 2025 08:45:00.000     1633.608030     -97.042176    -1002.102075       0.856820       0.112156       1.353442
 1 Sep 2025 09:16:40.000     1047.792059     136.559578     1647.447211      -1.321607       0.082088       0.851325
 1 Sep 2025 09:48:20.000    -1598.102470     107.642583     1122.323669      -0.895054      -0.106459      -1.292166
 1 Sep 2025 10:20:00.000    -1120.362670    -127.540057    -1550.810435       1.313246      -0.088496      -0.921850
 1 Sep 2025 10:51:40.000     1589.206297    -102.880962    -1069.200107       0.912971       0.108749       1.317290
 1 Sep 2025 11:23:20.000     1113.346641     132.387083     1603.266764      -1.286112       0.086730       0.904743
 1 Sep 2025 11:55:00.000    -1551.836917     113.178726     1186.156028      -0.946862      -0.102885      -1.254249
 1 Sep 2025 12:26:40.000    -1185.201372    -123.021478    -1503.272281       1.273056      -0.093080      -0.975066
 1 Sep 2025 12:58:20.000     1542.027456    -108.507712    -1134.396975       0.967596       0.105092       1.278799
 1 Sep 2025 13:30:00.000     1177.049498     127.931775     1556.467068      -1.248445       0.091206       0.956718
 1 Sep 2025 14:01:40.000    -1503.006970     118.493854     1248.062256      -0.997055      -0.099093      -1.214296
 1 Sep 2025 14:33:20.000    -1247.972920    -118.226785    -1453.089795       1.230706      -0.097469      -1.026524
 1 Sep 2025 15:05:00.000     1492.165470    -113.906473    -1197.555693       1.020571       0.101200       1.238047
 1 Sep 2025 15:36:40.000     1238.767809     123.214652     1507.144409      -1.208678       0.095505       1.007145
 1 Sep 2025 16:08:20.000    -1451.715340     123.575921     1307.923490      -1.045534      -0.095099      -1.172385
 1 Sep 2025 16:40:00.000    -1308.559556    -113.178915    -1400.364696       1.186285      -0.101655      -1.076126
 1 Sep 2025 17:11:40.000     1439.718129    -119.067962    -1258.552867       1.071786       0.097094       1.195117
 1 Sep 2025 17:43:20.000     1298.386094     118.258701     1455.394870      -1.166884       0.099622       1.055929
 1 Sep 2025 18:15:00.000    -1398.061612     128.419713     1365.636081      -1.092212      -0.090920      -1.128596
 1 Sep 2025 18:46:40.000    -1366.856215    -107.900918    -1345.197501       1.139879      -0.105634      -1.123784
 1 Sep 2025 19:18:20.000     1384.782256    -123.988661    -1317.281739       1.121149       0.092791       1.150092
 1 Sep 2025 19:50:00.000     1355.806918     113.085000     1401.308868      -1.123131       0.103554       1.102987
 1 Sep 2025 20:21:40.000    -1342.139236     133.024895     1421.109968      -1.137015      -0.086574      -1.083005
 1 Sep 2025 20:53:20.000    -1422.769430    -102.412723    -1287.686067       1.091571      -0.109405      -1.169422
 1 Sep 2025 21:25:00.000     1327.450853    -128.668238    -1373.650721       1.168582       0.088305       1.103046
 1 Sep 2025 21:56:40.000     1410.947755     107.709984     1344.968842      -1.077486       0.107303       1.148250
 1 Sep 2025 22:28:20.000    -1284.035227     137.392958     1474.265162      -1.179881      -0.082076      -1.035690
 1 Sep 2025 23:00:00.000    -1476.214528     -96.729417    -1227.925823       1.041445      -0.112968      -1.212973
 1 Sep 2025 23:31:40.000     1267.813076    -133.106456    -1427.579135       1.214011       0.083646       1.054045
 2 Sep 2025 00:03:20.000     1463.735551     102.144520     1286.450361      -1.030007       0.110868       1.191654
 2 Sep 2025 00:35:00.000    -1223.832031     141.524052     1525.027713      -1.220759      -0.077435      -0.986723
 2 Sep 2025 01:06:40.000    -1527.112250     -90.861225    -1166.011416       0.989579      -0.116319      -1.254373
 2 Sep 2025 01:38:20.000     1205.956385    -137.300541    -1478.991876       1.257360       0.078821       1.003156
 2 Sep 2025 02:10:00.000     1514.100954      96.394682     1225.825736      -0.980754       0.114245       1.233139
 2 Sep 2025 02:41:40.000    -1161.611189     145.414515     1573.325943      -1.259604      -0.072658      -0.936174
 2 Sep 2025 03:13:20.000    -1575.385867     -84.814803    -1102.039373       0.936055      -0.119454      -1.293564
 2 Sep 2025 03:45:00.000     1141.969738    -141.243525    -1527.815395       1.298559       0.073835       0.950452
 2 Sep 2025 04:16:40.000     1561.973934      90.463628     1163.168463      -0.929790       0.117426       1.272647
 2 Sep 2025 04:48:20.000    -1097.457584     149.055422     1619.087462      -1.296366      -0.067747      -0.884113
 2 Sep 2025 05:20:00.000    -1620.959056     -78.595254    -1036.111501       0.880961      -0.122365      -1.330486
 2 Sep 2025 05:51:40.000     1075.946901    -144.923390    -1573.974971       1.337538       0.068692       0.896008
 2 Sep 2025 06:23:20.000     1607.281211      84.353899     1098.557300      -0.877182       0.120400       1.310116
 2 Sep 2025 06:55:00.000    -1031.463871     152.432348     1662.237396      -1.330995      -0.062706      -0.830616
 2 Sep 2025 07:26:40.000    -1663.754734     -72.208460     -968.338675       0.824390      -0.125040      -1.365080
 2 Sep 2025 07:58:20.000     1007.989922    -148.323119    -1617.393612       1.374222       0.063394       0.839904
 2 Sep 2025 08:30:00.000     1649.945279      78.069829     1032.079721      -0.823003       0.123152       1.345486
 2 Sep 2025 09:01:40.000     -963.734674     155.526288     1702.697423      -1.363441      -0.057542      -0.775771
 2 Sep 2025 09:33:20.000    -1703.694892     -65.663492     -898.844966       0.766442      -0.127464      -1.397285
 2 Sep 2025 10:05:00.000      938.212639    -151.421929    -1657.992567       1.408531       0.057946       0.782235
 2 Sep 2025 10:36:40.000     1689.884782      71.619768      963.834441      -0.767338       0.125667       1.378691
 2 Sep 2025 11:08:20.000     -894.389737     158.315792     1740.386197      -1.393652      -0.052264      -0.719672
 2 Sep 2025 11:40:00.000    -1740.702010     -58.974609     -827.770987       0.707233      -0.129620      -1.427042
 2 Sep 2025 12:11:40.000      866.742751    -154.197959    -1695.693510       1.440384       0.052359       0.723111
 2 Sep 2025 12:43:20.000     1727.016338      65.017790      893.932704      -0.710280       0.127927       1.409666
 2 Sep 2025 13:15:00.000     -823.565176     160.780258     1775.221460      -1.421580      -0.046884      -0.662427
 2 Sep 2025 13:46:40.000    -1774.701997     -52.162337     -755.274850       0.646891      -0.131495      -1.454291
 2 Sep 2025 14:18:20.000      793.721675    -156.631990    -1730.421733       1.469702       0.046654       0.662657
 2 Sep 2025 14:50:00.000     1761.257906      58.284331      822.497390      -0.651933       0.129919       1.438346
 2 Sep 2025 15:21:40.000     -751.411483     162.903826     1807.123952      -1.447177      -0.041422      -0.604150
 2 Sep 2025 15:53:20.000    -1805.628155     -45.253109     -681.529476       0.585553      -0.133077      -1.478978
 2 Sep 2025 16:25:00.000      719.301512    -158.711129    -1762.109711       1.496416       0.040853       0.601001
 2 Sep 2025 16:56:40.000     1792.533125      51.445274      749.659239      -0.592409       0.131635       1.464668
 2 Sep 2025 17:28:20.000     -678.087353     164.678817     1836.022372      -1.470402      -0.035898      -0.544964
 2 Sep 2025 18:00:00.000    -1833.425045     -38.277433     -606.715902       0.523363      -0.134364      -1.501056
 2 Sep 2025 18:31:40.000      643.639907    -160.431293    -1790.700190       1.520459       0.034981       0.538280
 2 Sep 2025 19:03:20.000     1820.775523      44.529508      675.550831      -0.531822       0.133075       1.488578
 2 Sep 2025 19:35:00.000     -603.750277     166.107402     1861.857959      -1.491226      -0.030335      -0.484987
 2 Sep 2025 20:06:40.000    -1858.050996     -31.267013     -531.013801       0.460465      -0.135358      -1.520489
 2 Sep 2025 20:38:20.000      566.894240    -161.797450    -1816.147530       1.541774       0.029064       0.474628
 2 Sep 2025 21:10:00.000     1845.930975      37.565665      600.300574      -0.470279       0.134246       1.510029
 2 Sep 2025 21:41:40.000     -528.546333     167.200641     1884.587116      -1.509628      -0.024757      -0.424332
 2 Sep 2025 22:13:20.000    -1879.478290     -24.251645     -454.591379       0.396997      -0.136067      -1.537258
 2 Sep 2025 22:45:00.000      489.217382    -162.821479    -1838.416559       1.560313       0.023127       0.410180
 2 Sep 2025 23:16:40.000     1867.957479      30.579331      524.030008      -0.407875       0.135159       1.528976
 2 Sep 2025 23:48:20.000     -452.603011     167.975151     1904.181410      -1.525597      -0.019183      -0.363091
 3 Sep 2025 00:20:00.000    -1897.690995     -17.256816     -377.597595       0.333086      -0.136504      -1.551356
 3 Sep 2025 00:51:40.000      410.756391    -163.518547    -1857.479155       1.576044       0.017194       0.345063
 3 Sep 2025 01:23:20.000     1886.822731      23.591619      446.856192      -0.344701       0.135825       1.545377
 3 Sep 2025 01:55:00.000     -376.027622     168.448718     1920.625416      -1.539124      -0.013628      -0.301345
 3 Sep 2025 02:26:40.000    -1912.681250     -10.302599     -300.158513       0.268845      -0.136684      -1.562790
 3 Sep 2025 02:58:20.000      331.654111    -163.903526    -1873.309943       1.588946       0.011284       0.279401
 3 Sep 2025 03:30:00.000     1902.500806      16.619326      368.898508      -0.280848       0.136252       1.559192
 3 Sep 2025 04:01:40.000     -298.911996     168.636586     1933.913439      -1.550199      -0.008103      -0.239160
 3 Sep 2025 04:33:20.000    -1924.445463      -3.403820     -222.378500       0.204370      -0.136621      -1.571577
 3 Sep 2025 05:05:00.000      252.052081    -163.988729    -1885.883344       1.599011       0.005412       0.213315
 3 Sep 2025 05:36:40.000     1914.969561       9.676220      290.286252      -0.216410       0.136447       1.570380
 3 Sep 2025 06:08:20.000     -221.341183     168.549664     1944.046236      -1.558807      -0.002615      -0.176601
 3 Sep 2025 06:40:00.000    -1932.981449       3.428899     -144.345408       0.139748      -0.136329      -1.577736
 3 Sep 2025 07:11:40.000      172.092618    -163.783474    -1895.173178       1.606235      -0.000408       0.146926
 3 Sep 2025 07:43:20.000     1924.209809       2.774613      211.163085      -0.151491       0.136412       1.578902
 3 Sep 2025 08:15:00.000     -143.402833     168.194897     1951.028313      -1.564924       0.002831      -0.113734
 3 Sep 2025 08:46:40.000    -1938.287085      10.187787      -66.138386       0.075056      -0.135817      -1.581288
 3 Sep 2025 09:18:20.000       91.918696    -163.295068    -1901.154950       1.610628      -0.006168       0.080361
 3 Sep 2025 09:50:00.000     1930.206158      -4.073590      131.685667      -0.086208       0.136148       1.584726
 3 Sep 2025 10:21:40.000      -65.193690     167.577018     1954.865938      -1.568526       0.008229      -0.050636
 3 Sep 2025 10:53:20.000    -1940.360396      16.866772       12.163945       0.010369      -0.135095      -1.582247
 3 Sep 2025 11:25:00.000       11.671925    -162.530157    -1903.809320       1.612209      -0.011857       0.013739
 3 Sep 2025 11:56:40.000     1932.948503     -10.856679       52.017059      -0.020683       0.135655       1.587829
 3 Sep 2025 12:28:20.000       13.178418     166.700497     1955.565752      -1.569586       0.013572       0.012605
 3 Sep 2025 13:00:00.000    -1939.200512      23.460775       90.476985      -0.054236      -0.134169      -1.580625
 3 Sep 2025 13:31:40.000      -68.509918    -161.495618    -1903.125109       1.610999      -0.017469      -0.052821
 3 Sep 2025 14:03:20.000     1932.432967     -17.563433      -27.681699       0.044956       0.134936       1.588197
 3 Sep 2025 14:35:00.000       91.596597     165.570736     1953.134062      -1.568084       0.018856       0.075895
 3 Sep 2025 15:06:40.000    -1934.808783      29.965324      168.706991      -0.118681      -0.133048      -1.576429
 3 Sep 2025 15:38:20.000     -148.494775    -160.198685    -1899.100546       1.607027      -0.022997      -0.119210
 3 Sep 2025 16:10:00.000     1928.661849     -24.183502     -107.258031       0.110585       0.133992       1.585826
 3 Sep 2025 16:41:40.000      169.938877     164.194149     1947.576894      -1.564004       0.024075       0.139131
 3 Sep 2025 17:13:20.000    -1927.189511      36.376274      246.751660      -0.182883      -0.131736      -1.569667
 3 Sep 2025 17:45:00.000     -228.156798    -158.646579    -1891.742230       1.600317      -0.028436      -0.185330
 3 Sep 2025 18:16:40.000     1921.642773     -30.707562     -186.569746       0.176082       0.132829       1.580721
 3 Sep 2025 18:48:20.000      248.081551     162.577369     1938.901009      -1.557341       0.029223       0.202213
 3 Sep 2025 19:20:00.000    -1916.350186      42.689497      324.503344      -0.246761      -0.130238      -1.560344
 3 Sep 2025 19:51:40.000     -307.375964    -156.845921    -1881.062677       1.590890      -0.033779      -0.251089
 3 Sep 2025 20:23:20.000     1911.387556     -37.127214     -265.482974       0.241332       0.131455       1.572893
 3 Sep 2025 20:55:00.000      325.900578     160.726088     1927.115500      -1.548091       0.034295       0.265036
 3 Sep 2025 21:26:40.000    -1902.301375      48.900441      401.852564      -0.310232      -0.128556      -1.548464
 3 Sep 2025 21:58:20.000     -386.037124    -154.802103    -1867.077760       1.578763      -0.039023      -0.316391
 3 Sep 2025 22:30:00.000     1897.911368     -43.434635     -343.868409       0.306227       0.129874       1.562358
 3 Sep 2025 23:01:40.000      403.270876     158.644092     1912.233413      -1.536260       0.039285       0.327498
 3 Sep 2025 23:33:20.000    -1885.056799      55.003569      478.689398      -0.373208      -0.126684      -1.534028
 4 Sep 2025 00:05:00.000     -464.028818    -152.518674    -1849.805264       1.563957      -0.044162      -0.381145
 4 Sep 2025 00:36:40.000     1881.232428     -49.622156     -421.598363       0.370659       0.128093       1.549135
 4 Sep 2025 01:08:20.000      480.064539     156.332807     1894.272657      -1.521855       0.044185       0.389496
 4 Sep 2025 01:40:00.000    -1864.634244      60.991803      554.901486      -0.435593      -0.124621      -1.517039
 4 Sep 2025 02:11:40.000     -541.241100    -149.996971    -1829.265270       1.546494      -0.049192      -0.445258
 4 Sep 2025 02:43:20.000     1861.372290     -55.681943     -498.546209       0.434522       0.126112       1.533249
 4 Sep 2025 03:15:00.000      556.149599     153.791493     1873.255986      -1.504893       0.048989       0.450920
 4 Sep 2025 03:46:40.000    -1841.057194      66.856237      630.369874      -0.497279      -0.122362      -1.497508
 4 Sep 2025 04:18:20.000     -617.562221    -147.236206    -1805.482356       1.526397      -0.054109      -0.508638
 4 Sep 2025 04:50:00.000     1838.356418     -61.605830     -574.587505       0.497714       0.123931       1.514728
 4 Sep 2025 05:21:40.000      631.390160     151.017947     1849.210415      -1.485395       0.053686       0.511663
 4 Sep 2025 05:53:20.000    -1814.356871      72.586245      704.964974      -0.558153      -0.119906      -1.475459
 4 Sep 2025 06:25:00.000     -692.874999    -144.234070    -1778.488905       1.503688      -0.058905      -0.571186
 4 Sep 2025 06:56:40.000     1812.214930     -67.385309     -649.601207       0.560130       0.121550       1.493606
 4 Sep 2025 07:28:20.000      705.648013     148.009461     1822.166729      -1.463398       0.058269       0.571613
 4 Sep 2025 08:00:00.000    -1784.573883      78.170041      778.545268      -0.618099      -0.117255      -1.450925
 4 Sep 2025 08:31:40.000     -767.054299    -140.987773    -1748.328009       1.478395      -0.063574      -0.632794
 4 Sep 2025 09:03:20.000     1782.983533     -73.011531     -723.469426       0.621670       0.118966       1.469918
 4 Sep 2025 09:35:00.000      778.784779     144.763698     1792.159787      -1.438942       0.062729       0.630661
 4 Sep 2025 10:06:40.000    -1751.758973      83.595467      850.959811      -0.677003      -0.114412      -1.423952
 4 Sep 2025 10:38:20.000     -839.966959    -137.495210    -1715.054654       1.450550      -0.068107      -0.693351
 4 Sep 2025 11:10:00.000     1750.704490     -78.475309     -796.075754       0.682230       0.116178       1.443702
 4 Sep 2025 11:41:40.000      850.663708     141.279293     1759.229717      -1.412077       0.067057       0.688702
 4 Sep 2025 12:13:20.000    -1715.972689      88.850482      922.053545      -0.734751      -0.111378      -1.394588
 4 Sep 2025 12:45:00.000     -911.474327    -133.755908    -1678.734933       1.420191      -0.072495      -0.752737
 4 Sep 2025 13:16:40.000     1715.427398     -83.767024     -867.303104       0.741705       0.113184       1.414997
 4 Sep 2025 13:48:20.000      921.150530     137.556196     1723.423566      -1.382858       0.071246       0.745632
 4 Sep 2025 14:20:00.000    -1677.284712      93.923048      991.672903      -0.791232      -0.108155      -1.362890
 4 Sep 2025 14:51:40.000     -981.436083    -129.771565    -1639.444203       1.387369      -0.076727      -0.810831
 4 Sep 2025 15:23:20.000     1677.209635     -88.876371     -937.032455       0.799986       0.109986       1.383846
 4 Sep 2025 15:55:00.000      990.113535     133.595972     1684.796553      -1.351342       0.075287       0.801353
 4 Sep 2025 16:26:40.000    -1635.773401      98.800533     1059.669378      -0.846331      -0.104745      -1.328921
 4 Sep 2025 16:58:20.000    -1049.713535    -125.546319    -1597.265607       1.352143      -0.080793      -0.867515
 4 Sep 2025 17:30:00.000     1636.116254     -93.791946    -1005.143447       0.856966       0.106585       1.350300
 4 Sep 2025 18:01:40.000     1057.423798     129.402317     1643.412161      -1.317593       0.079171       0.855766
 4 Sep 2025 18:33:20.000    -1591.525672     103.469054     1125.900262      -0.899942      -0.101152      -1.292755
 4 Sep 2025 19:05:00.000    -1116.171038    -121.087101    -1552.290149       1.314579      -0.084681      -0.922670
 4 Sep 2025 19:36:40.000     1592.219814     -98.500817    -1071.516217       0.912535       0.102986       1.314416
 4 Sep 2025 20:08:20.000     1122.956065     124.981861     1599.341054      -1.281677       0.082886       0.908779
 4 Sep 2025 20:40:00.000    -1544.637021     107.913317     1190.227643      -0.951958      -0.097385      -1.254474
 4 Sep 2025 21:11:40.000    -1180.675847    -116.404246    -1504.618255       1.274752      -0.088376      -0.976185
 4 Sep 2025 21:43:20.000     1545.600360    -102.988468    -1136.033746       0.966588       0.099196       1.276253
 4 Sep 2025 22:15:00.000     1186.590655     120.344960     1552.659121      -1.243665       0.086420       0.960301
 4 Sep 2025 22:46:40.000    -1495.210872     112.117332     1252.517846      -1.002285      -0.093455      -1.214167
 4 Sep 2025 23:18:20.000    -1243.097624    -111.512156    -1454.361430       1.232746      -0.091866      -1.027946
 4 Sep 2025 23:50:00.000     1496.345895    -107.239438    -1198.583306       1.019018       0.095222       1.235878
 5 Sep 2025 00:21:40.000     1248.215523     115.506015     1503.445884      -1.203629       0.089763       1.010248
 5 Sep 2025 00:53:20.000    -1443.356716     116.066027     1312.643154      -1.050833      -0.089377      -1.171931
 5 Sep 2025 01:25:00.000    -1303.309362    -106.429460    -1401.642076       1.188653      -0.095136      -1.077842
 5 Sep 2025 01:56:40.000     1444.552897    -111.238681    -1259.056809       1.069716       0.091077       1.193362
 5 Sep 2025 02:28:20.000     1307.727594     110.482894     1451.783883      -1.161644       0.092904       1.058538
 5 Sep 2025 03:00:00.000    -1389.186996     119.747148     1370.485638      -1.097526      -0.085167      -1.127865
 5 Sep 2025 03:31:40.000    -1361.190094    -101.178185    -1346.590410       1.142575      -0.098174      -1.125769
 5 Sep 2025 04:03:20.000     1390.326388    -114.973221    -1317.349763       1.118579       0.086778       1.148786
 5 Sep 2025 04:35:00.000     1365.032293     105.295483     1397.759747      -1.117783       0.095839       1.105096
 5 Sep 2025 05:06:40.000    -1332.813850     123.152639     1425.941423      -1.142296      -0.080845      -1.082068
 5 Sep 2025 05:38:20.000    -1416.628736     -95.781893    -1289.338952       1.094624      -0.100971      -1.171633
 5 Sep 2025 06:10:00.000     1333.779195    -118.433476    -1373.359791       1.165505       0.082343       1.102237
 5 Sep 2025 06:41:40.000     1420.041252      99.963820     1341.466684      -1.072117       0.098561       1.149849
 5 Sep 2025 07:13:20.000    -1274.347129     126.278918     1478.923181      -1.185086      -0.076425      -1.034631
 5 Sep 2025 07:45:00.000    -1469.527307     -90.263308    -1230.016611       1.044915      -0.103524      -1.215353
 5 Sep 2025 08:16:40.000     1275.030625    -121.613807    -1426.985304       1.210403       0.077794       1.053807
 5 Sep 2025 08:48:20.000     1472.669113      94.506494     1283.007718      -1.024720       0.101071       1.192722
 5 Sep 2025 09:20:00.000    -1213.894779     129.126078     1529.359561      -1.225845      -0.071924      -0.985642
 5 Sep 2025 09:51:40.000    -1519.802184     -84.642279    -1168.744699       0.993563      -0.105833      -1.256864
 5 Sep 2025 10:23:20.000     1214.204954    -124.512200    -1478.125164       1.253188       0.073148       1.003598
 5 Sep 2025 10:55:00.000     1522.830893      88.939874     1222.498377      -0.975670       0.103366       1.233640
 5 Sep 2025 11:26:40.000    -1151.565561     131.696568     1577.191783      -1.264522      -0.067351      -0.935185
 5 Sep 2025 11:58:20.000    -1567.382955     -78.934841    -1105.636436       0.940681      -0.107903      -1.296114
 5 Sep 2025 12:30:00.000     1151.430238    -127.129458    -1526.679860       1.293782       0.068421       0.951718
 5 Sep 2025 13:01:40.000     1570.441203      83.278331     1160.067769      -0.925055       0.105447       1.272526
 5 Sep 2025 13:33:20.000    -1087.472700     133.994080     1622.369233      -1.301065      -0.062717      -0.883342
 5 Sep 2025 14:05:00.000    -1612.209758     -73.153591    -1040.799474       0.886377      -0.109740      -1.333061
 5 Sep 2025 14:36:40.000     1086.837406    -129.468428    -1572.553947       1.332120       0.063624       0.898282
 5 Sep 2025 15:08:20.000     1615.415791      77.535172     1095.857148      -0.872972       0.107314       1.309310
 5 Sep 2025 15:40:00.000    -1021.736727     136.023143     1664.845744      -1.335420      -0.058029      -0.830202
 5 Sep 2025 16:11:40.000    -1654.230298     -67.309080     -974.340092       0.830756      -0.111351      -1.367665
 5 Sep 2025 16:43:20.000     1020.559425    -131.533642    -1615.659235       1.368145       0.058770       0.843414
 5 Sep 2025 17:15:00.000     1657.674921      71.723691     1030.016262      -0.819529       0.108970       1.343923
 5 Sep 2025 17:46:40.000     -954.485698     137.789439     1704.578065      -1.367535      -0.053295      -0.775860
 5 Sep 2025 18:18:20.000    -1693.397870     -61.411428     -906.366654       0.773923      -0.112739      -1.399890
 5 Sep 2025 18:50:00.000      952.730066    -133.331365    -1655.917772       1.401813       0.053867       0.787235
 5 Sep 2025 19:21:40.000     1697.147467      65.857820      962.698098      -0.764834       0.110419       1.376307
 5 Sep 2025 19:53:20.000     -885.852519     139.300450     1741.526342      -1.397360      -0.048524      -0.720413
 5 Sep 2025 20:25:00.000    -1729.670657     -55.471420     -836.990870       0.715985      -0.113914      -1.429702
 5 Sep 2025 20:56:40.000      883.482380    -134.869771    -1693.263575       1.433088       0.048926       0.729862
 5 Sep 2025 21:28:20.000     1733.774250      59.952089      894.053606      -0.709000       0.111667       1.406412
 5 Sep 2025 22:00:00.000     -815.970154     140.565835     1775.655858      -1.424854      -0.043727      -0.663963
 5 Sep 2025 22:31:40.000    -1763.011760     -49.500605     -766.326224       0.657044      -0.114884      -1.457073
 5 Sep 2025 23:03:20.000      812.947098    -136.158871    -1727.642797       1.461943       0.043959       0.671405
 5 Sep 2025 23:35:00.000     1767.509640      54.020982      824.227548      -0.652135       0.112722       1.434199
 6 Sep 2025 00:06:40.000     -744.966551     141.597174     1806.938687      -1.449980      -0.038914      -0.606610
 6 Sep 2025 00:38:20.000    -1793.389117     -43.510732     -694.484829       0.597197      -0.115659      -1.481980
 6 Sep 2025 01:10:00.000      741.251487    -137.209967    -1759.012422       1.488352       0.038976       0.611967
 6 Sep 2025 01:41:40.000     1798.321030      48.077973      753.356545      -0.594342       0.113592       1.459635
 6 Sep 2025 02:13:20.000     -672.961201     142.406991     1835.354320      -1.472712      -0.034095      -0.548449
 6 Sep 2025 02:45:00.000    -1820.775003     -37.512914     -621.574703       0.536536      -0.116247      -1.504398
 6 Sep 2025 03:16:40.000      668.518557    -138.034721    -1787.338324       1.512296       0.033986       0.551648
 6 Sep 2025 03:48:20.000     1826.186668      42.134726      681.569061      -0.535718       0.114286       1.482698
 6 Sep 2025 04:20:00.000     -600.064579     143.007340     1860.888676      -1.493026      -0.029279      -0.489575
 6 Sep 2025 04:51:40.000    -1845.145354     -31.516846     -547.698946       0.475153      -0.116655      -1.524307
 6 Sep 2025 05:23:20.000      594.866771    -138.644047    -1812.593303       1.533760       0.028999       0.490541
 6 Sep 2025 05:55:00.000     1851.092737      36.200773      608.986488      -0.476358       0.114809       1.503367
 6 Sep 2025 06:26:40.000     -526.380587     143.408428     1883.531872      -1.510907      -0.024472      -0.430074
 6 Sep 2025 06:58:20.000    -1866.479083     -25.530431     -472.957447       0.413141      -0.116890      -1.541689
 6 Sep 2025 07:30:00.000      520.409947    -139.047125    -1834.755907       1.552734       0.024021       0.428734
 6 Sep 2025 08:01:40.000     1873.030534      30.283860      535.724119      -0.416351       0.115165       1.521632
 6 Sep 2025 08:33:20.000     -452.011124     143.617732     1903.275350      -1.526341      -0.019681      -0.370037
 6 Sep 2025 09:05:00.000    -1884.757561     -19.560065     -397.451074       0.350593      -0.116961      -1.556531
 6 Sep 2025 09:36:40.000      445.257674    -139.250788    -1853.810007       1.569210       0.019058       0.366309
 6 Sep 2025 10:08:20.000     1891.994305      24.390790      461.891421      -0.355787       0.115359       1.537482
 6 Sep 2025 10:40:00.000     -377.061015     143.639921     1920.109508      -1.539319      -0.014909      -0.309557
 6 Sep 2025 11:11:40.000    -1899.964603     -13.611506     -321.286930       0.287602      -0.116875      -1.568823
 6 Sep 2025 11:43:20.000      369.516098    -139.259453    -1869.745098       1.583174       0.014114       0.303347
 6 Sep 2025 12:15:00.000     1907.979886      18.528338      387.591759      -0.294755       0.115393       1.550916
 6 Sep 2025 12:46:40.000     -301.641487     143.477611     1934.022697      -1.549836      -0.010165      -0.248729
 6 Sep 2025 13:18:20.000    -1912.087088      -7.691017     -244.582741       0.224257      -0.116636      -1.578556
 6 Sep 2025 13:50:00.000      293.288991    -139.075703    -1882.556609       1.594612       0.009192       0.239930
 6 Sep 2025 14:21:40.000     1920.984038      12.703796      312.922068      -0.233340       0.115269       1.561932
 6 Sep 2025 14:53:20.000     -225.870989     143.132656     1945.001902      -1.557897      -0.005453      -0.187655
 6 Sep 2025 15:25:00.000    -1921.116269      -1.806230     -167.468545       0.160659      -0.116245      -1.585717
 6 Sep 2025 15:56:40.000      216.679022    -138.701381    -1892.245609       1.603509       0.004296       0.176142
 6 Sep 2025 16:28:20.000     1931.004157       6.924839      237.973435      -0.171628       0.114992       1.570536
 6 Sep 2025 17:00:00.000     -149.873467     142.607542     1953.034745      -1.563511      -0.000781      -0.126438
